Start	End	Direction	Weight
CEP72	IGHA1	0	1
CEP72	IGHM	0	1
GADD45A	IGHM	0	1
GSK3B	IGHM	0	1
HECTD1	IGSF1	0	1
ALDH2	IGSF21	0	1
ANXA3	IGSF21	0	1
ATF3	IGSF21	0	1
BCR	IGSF21	0	1
BTBD2	IGSF21	0	1
CRCT1	IGSF21	0	1
DGKD	IGSF21	0	1
EPB41L3	IGSF21	0	1
ERH	IGSF21	0	1
ETHE1	IGSF21	0	1
GADD45A	IGSF21	0	1
GIPC2	IGSF21	0	1
GSK3B	IGSF21	0	1
GSTM4	IGSF21	0	1
HSPB1	IGSF21	0	1
ASCC2	IGSF9	0	1
BOC	IHH	0	1
CDON	IHH	0	1
HHIP	IHH	0	1
CHD3	IK	0	1
GRB2	IK	0	1
BAG6	IKBKAP	0	1
BARD1	IKBKAP	0	1
CCT5	IKBKAP	0	1
CDKN2B	IKBKAP	0	1
CHUK	IKBKAP	0	1
CSTF2	IKBKAP	0	1
ELP2	IKBKAP	0	1
ELP3	IKBKAP	0	1
HTT	IKBKAP	0	1
ACVR1	IKBKB	0	1
BTRC	IKBKB	0	1
CDC37	IKBKB	0	1
CHUK	IKBKB	0	1
CNTN2	IKBKB	0	1
CSF2RA	IKBKB	0	1
EIF2AK2	IKBKB	0	1
HNRNPU	IKBKB	0	1
HSP90AA1	IKBKB	0	1
HSPB1	IKBKB	0	1
CALM1	IKBKE	0	1
CDC37	IKBKE	0	1
CLTC	IKBKE	0	1
CYLD	IKBKE	0	1
DDX3X	IKBKE	0	1
AIP	IKBKG	0	1
AKT1	IKBKG	0	1
BCL10	IKBKG	0	1
BIRC2	IKBKG	0	1
CARD11	IKBKG	0	1
CDC37	IKBKG	0	1
CHUK	IKBKG	0	1
CNTN2	IKBKG	0	1
CREBBP	IKBKG	0	1
CYLD	IKBKG	0	1
EEF1A1	IKBKG	0	1
GTF2E1	IKBKG	0	1
HCLS1	IKBKG	0	1
HSP90AA1	IKBKG	0	1
HSPA1A	IKBKG	0	1
ID1	IKBKG	0	1
ID3	IKBKG	0	1
IKBKB	IKBKG	0	1
AP2M1	IKZF1	0	1
CDK2AP2	IKZF1	0	1
CHD4	IKZF1	0	1
CSNK1G1	IKZF1	0	1
CTBP1	IKZF1	0	1
CTBP2	IKZF1	0	1
DCX	IKZF1	0	1
FAM214B	IKZF1	0	1
FAM50B	IKZF1	0	1
GMCL1P1	IKZF1	0	1
HDAC1	IKZF1	0	1
ATPAF2	IKZF3	0	1
C17ORF103	IKZF3	0	1
CDKN2D	IKZF3	0	1
FAM115A	IKZF3	0	1
IKZF1	IKZF4	0	1
CCDC85B	IKZF5	0	1
IL10	IL10RA	0	1
IL10	IL10RB	0	1
IL11	IL11RA	0	1
IL13	IL13RA1	0	1
IL13	IL13RA2	0	1
IL15	IL15RA	0	1
CASP3	IL16	0	1
CD4	IL16	0	1
DMRTB1	IL16	0	1
EFEMP2	IL16	0	1
GABPB1	IL16	0	1
ENO2	IL17B	0	1
IL17A	IL17RA	0	1
IL17B	IL17RB	0	1
IL17A	IL17RC	0	1
IL17F	IL17RC	0	1
CASP1	IL18	0	1
CASP4	IL18	0	1
IL18	IL18BP	0	1
IL18	IL18RAP	0	1
A2M	IL1B	0	1
CASP1	IL1B	0	1
CASP4	IL1B	0	1
IL1A	IL1R1	0	1
IL1B	IL1R1	0	1
IL1A	IL1R2	0	1
IL1B	IL1R2	0	1
IL1B	IL1RAP	0	1
IL1R1	IL1RAP	0	1
IL1R2	IL1RAP	0	1
IL1R1	IL1RN	0	1
IL1R2	IL1RN	0	1
AP1M1	IL22	0	1
DVL2	IL22	0	1
IL22	IL22RA1	0	1
IL22	IL22RA2	0	1
IL2	IL2RA	0	1
HGS	IL2RB	0	1
IL15	IL2RB	0	1
IL2	IL2RB	0	1
IL2RA	IL2RB	0	1
GRB2	IL2RG	0	1
IL15	IL2RG	0	1
IL15RA	IL2RG	0	1
IL2	IL2RG	0	1
IL2RB	IL2RG	0	1
CSF2RB	IL3	0	1
CRMP1	IL33	0	1
IL1RL1	IL33	0	1
ATXN1	IL34	0	1
FYN	IL3RA	0	1
GRB2	IL3RA	0	1
IL3	IL3RA	0	1
IL2RG	IL4	0	1
ARIH2	IL4R	0	1
IL13RA1	IL4R	0	1
IL2RG	IL4R	0	1
IL4	IL4R	0	1
CSF2RB	IL5RA	0	1
GRB2	IL5RA	0	1
IL5	IL5RA	0	1
CNTF	IL6R	0	1
IL6	IL6R	0	1
CNTF	IL6ST	0	1
IL11RA	IL6ST	0	1
IL31RA	IL6ST	0	1
IL6	IL6ST	0	1
IL6R	IL6ST	0	1
IL2RG	IL7	0	1
FYN	IL7R	0	1
IL7	IL7R	0	1
CXCR1	IL8	0	1
CXCR2	IL8	0	1
DARC	IL8	0	1
EEF1G	ILF2	0	1
EIF2AK2	ILF3	0	1
GDF9	ILF3	0	1
ILF2	ILF3	0	1
AKT1	ILK	0	1
CKB	ILK	0	1
GSK3B	ILK	0	1
AKTIP	IMMT	0	1
ALB	IMMT	0	1
ARMCX3	IMMT	0	1
ASCC2	IMMT	0	1
BAG6	IMMT	0	1
BMI1	IMMT	0	1
C10ORF88	IMMT	0	1
C8ORF33	IMMT	0	1
CCDC113	IMMT	0	1
CCT5	IMMT	0	1
CDC37	IMMT	0	1
CHD3	IMMT	0	1
CSTF2	IMMT	0	1
DISC1	IMMT	0	1
ECSIT	IMMT	0	1
EEF1A1	IMMT	0	1
FAM173A	IMMT	0	1
FEZ1	IMMT	0	1
HAP1	IMMT	0	1
HCRT	IMMT	0	1
HJURP	IMMT	0	1
HMOX2	IMMT	0	1
HTT	IMMT	0	1
CCNDBP1	IMP3	0	1
HERPUD1	IMPA2	0	1
HTT	IMPDH2	0	1
DDX18	INADL	0	1
AURKA	INCENP	0	1
AURKB	INCENP	0	1
BIRC5	INCENP	0	1
CBX5	INCENP	0	1
CDCA8	INCENP	0	1
HDAC1	ING1	0	1
HDAC2	ING1	0	1
EP300	ING2	0	1
HDAC1	ING2	0	1
ACTL6A	ING3	0	1
C20ORF20	ING3	0	1
DMAP1	ING3	0	1
EPC1	ING3	0	1
EGLN1	ING4	0	1
HIST1H3A	ING4	0	1
HOXB9	ING4	0	1
APC	ING5	0	1
APLP1	ING5	0	1
BARD1	ING5	0	1
BRPF1	ING5	0	1
CDKN1A	ING5	0	1
FAM118B	ING5	0	1
GCSH	ING5	0	1
HAP1	ING5	0	1
ACVR1B	INHBA	0	1
ACVR2A	INHBA	0	1
ACVR2B	INHBA	0	1
FST	INHBA	0	1
FSTL3	INHBA	0	1
ACVR1B	INHBB	0	1
ACTL6A	INO80	0	1
ACTR5	INO80	0	1
ACTR8	INO80	0	1
ACTL6A	INO80B	0	1
ACTR5	INO80B	0	1
ACTR8	INO80B	0	1
CD81	INO80B	0	1
INO80	INO80B	0	1
ACTL6A	INO80C	0	1
ACTR8	INO80C	0	1
INO80	INO80C	0	1
INO80B	INO80C	0	1
ACTL6A	INO80D	0	1
ACTR5	INO80D	0	1
ACTR8	INO80D	0	1
INO80	INO80D	0	1
INO80B	INO80D	0	1
INO80C	INO80D	0	1
ACTL6A	INO80E	0	1
ACTR5	INO80E	0	1
ACTR8	INO80E	0	1
INO80	INO80E	0	1
INO80B	INO80E	0	1
INO80C	INO80E	0	1
INO80D	INO80E	0	1
DYNLL1	INPP1	0	1
GARS	INPP4A	0	1
DOK1	INPP5D	0	1
DOK3	INPP5D	0	1
EPOR	INPP5D	0	1
FCGR2B	INPP5D	0	1
GRB2	INPP5D	0	1
ANXA7	INPP5K	0	1
ARL6IP1	INPP5K	0	1
CDKN1A	INPP5K	0	1
HMOX2	INPP5K	0	1
CBL	INPPL1	0	1
EGFR	INPPL1	0	1
CPE	INS	0	1
CTSE	INS	0	1
IDE	INS	0	1
AMFR	INSIG1	0	1
FAF2	INSIG1	0	1
HMGCR	INSIG1	0	1
CALM1	INSR	0	1
CBL	INSR	0	1
CEACAM1	INSR	0	1
FABP4	INSR	0	1
GAB1	INSR	0	1
GRB10	INSR	0	1
GRB14	INSR	0	1
DEAF1	INTS1	0	1
HIF1AN	INVS	0	1
CACNA1A	IP6K1	0	1
EXOSC7	IP6K1	0	1
ALX1	IPO13	0	1
ASF1B	IPO4	0	1
HIST1H3A	IPO4	0	1
DTNBP1	IPO5	0	1
ATXN1	IPO8	0	1
EIF2C2	IPO8	0	1
BAG6	IQCG	0	1
GSK3B	IQCG	0	1
CALM1	IQGAP1	0	1
CDC42	IQGAP1	0	1
CTNNB1	IQGAP1	0	1
CDC42	IQGAP2	0	1
CHUK	IRAK1	0	1
FADD	IRAK1	0	1
IKBKB	IRAK1	0	1
IKBKG	IRAK1	0	1
IL1R1	IRAK1	0	1
IL1RAP	IRAK1	0	1
IL1R1	IRAK2	0	1
IRAK1	IRAK2	0	1
IRAK1	IRAK3	0	1
IRAK2	IRAK3	0	1
IL1RL1	IRAK4	0	1
IRAK1	IRAK4	0	1
EP300	IRF1	0	1
GARS	IRF2BP1	0	1
IRF2	IRF2BP1	0	1
IRF2	IRF2BP2	0	1
ATF2	IRF3	0	1
CREBBP	IRF3	0	1
DDX58	IRF3	0	1
EP300	IRF3	0	1
EWSR1	IRF3	0	1
HSP90AA1	IRF3	0	1
IKBKE	IRF3	0	1
BATF	IRF4	0	1
BCL6	IRF4	0	1
ETV7	IRF4	0	1
HOXB13	IRF4	0	1
HOXC11	IRF4	0	1
IKBKE	IRF5	0	1
IRF3	IRF5	0	1
IKBKE	IRF7	0	1
IRAK1	IRF7	0	1
IRF3	IRF7	0	1
IRF5	IRF7	0	1
COPS2	IRF8	0	1
IRF1	IRF8	0	1
ARID3B	IRF9	0	1
ATN1	IRF9	0	1
ATXN1	IRF9	0	1
DACH2	IRF9	0	1
DMRTC2	IRF9	0	1
GFI1B	IRF9	0	1
HOXC9	IRF9	0	1
IRF1	IRF9	0	1
GABARAPL2	IRGQ	0	1
CRK	IRS1	0	1
EGFR	IRS1	0	1
ERBB2	IRS1	0	1
GRB2	IRS1	0	1
IGF1R	IRS1	0	1
IKBKB	IRS1	0	1
INSR	IRS1	0	1
GRB2	IRS2	0	1
IGF1R	IRS2	0	1
INSR	IRS2	0	1
CRK	IRS4	0	1
EGFR	IRS4	0	1
ERBB2	IRS4	0	1
GRB2	IRS4	0	1
IGF1R	IRS4	0	1
CRK	ISG20L2	0	1
EML1	ISG20L2	0	1
FYN	ISG20L2	0	1
GRB2	ISG20L2	0	1
CALML3	ISOC2	0	1
APEH	IST1	0	1
ATXN1	IST1	0	1
ARRB2	ITCH	0	1
CBL	ITCH	0	1
CFLAR	ITCH	0	1
DTX1	ITCH	0	1
ERBB4	ITCH	0	1
CDC73	ITFG1	0	1
FAM118B	ITFG1	0	1
HMOX2	ITFG1	0	1
COL8A1	ITGA1	0	1
CD9	ITGA2	0	1
COL1A1	ITGA2	0	1
COL8A1	ITGA2	0	1
COL2A1	ITGA2B	0	1
GRB2	ITGA2B	0	1
CALR	ITGA3	0	1
CD9	ITGA3	0	1
FN1	ITGA4	0	1
CD9	ITGA5	0	1
FN1	ITGA5	0	1
GIPC1	ITGA5	0	1
COL17A1	ITGA6	0	1
GIPC1	ITGA6	0	1
FHL2	ITGA7	0	1
CHFR	ITGAE	0	1
ICAM1	ITGAL	0	1
ICAM3	ITGAL	0	1
ICAM5	ITGAL	0	1
C3	ITGAM	0	1
FGG	ITGAM	0	1
ICAM1	ITGAM	0	1
CYR61	ITGAV	0	1
C3	ITGAX	0	1
CANX	ITGB1	0	1
CD63	ITGB1	0	1
CD81	ITGB1	0	1
CD9	ITGB1	0	1
FLNA	ITGB1	0	1
FN1	ITGB1	0	1
GNB2L1	ITGB1	0	1
IGF1R	ITGB1	0	1
ILK	ITGB1	0	1
ITGA1	ITGB1	0	1
ITGA11	ITGB1	0	1
ITGA2	ITGB1	0	1
ITGA3	ITGB1	0	1
ITGA4	ITGB1	0	1
ITGA5	ITGB1	0	1
ITGA6	ITGB1	0	1
ITGA8	ITGB1	0	1
ITGA9	ITGB1	0	1
ITGAV	ITGB1	0	1
EEF1A1	ITGB1BP1	0	1
FAF1	ITGB1BP1	0	1
ITGB1	ITGB1BP1	0	1
CDKN1A	ITGB1BP3	0	1
IGF2	ITGB1BP3	0	1
CYTH1	ITGB2	0	1
ICAM1	ITGB2	0	1
ICAM3	ITGB2	0	1
ITGAM	ITGB2	0	1
ITGAX	ITGB2	0	1
ITGA2B	ITGB3	0	1
ITGAV	ITGB3	0	1
ABCF1	ITGB3BP	0	1
ACAP3	ITGB3BP	0	1
ACTG1	ITGB3BP	0	1
ACTN2	ITGB3BP	0	1
AKT1S1	ITGB3BP	0	1
ALDH2	ITGB3BP	0	1
ARFIP2	ITGB3BP	0	1
C4ORF27	ITGB3BP	0	1
COL4A3BP	ITGB3BP	0	1
CRELD1	ITGB3BP	0	1
DDX24	ITGB3BP	0	1
ENOX1	ITGB3BP	0	1
FUNDC2	ITGB3BP	0	1
GIT1	ITGB3BP	0	1
HIP1	ITGB3BP	0	1
ITGB3	ITGB3BP	0	1
ATXN1	ITGB4	0	1
CLCA1	ITGB4	0	1
CLCA2	ITGB4	0	1
COL17A1	ITGB4	0	1
DST	ITGB4	0	1
ITGA6	ITGB4	0	1
ITGA5	ITGB5	0	1
ITGAV	ITGB5	0	1
ITGAV	ITGB6	0	1
FLNA	ITGB7	0	1
ITGA4	ITGB7	0	1
ITGAE	ITGB7	0	1
ATP5C1	ITIH2	0	1
GRB2	ITIH4	0	1
BTK	ITK	0	1
CD28	ITK	0	1
ERBB2	ITK	0	1
ERBB3	ITK	0	1
FYN	ITK	0	1
GRB2	ITK	0	1
CREB3	ITM2B	0	1
GOLGA2	ITPKB	0	1
BCL2	ITPR1	0	1
CABP1	ITPR1	0	1
CDK1	ITPR1	0	1
EPB41L1	ITPR1	0	1
ANK1	ITPR3	0	1
CABP1	ITPR3	0	1
AP2B1	ITSN1	0	1
ASAP2	ITSN1	0	1
CBL	ITSN1	0	1
CCNO	ITSN1	0	1
CDC42	ITSN1	0	1
CSNK2B	ITSN1	0	1
CSRP3	ITSN1	0	1
DNM1	ITSN1	0	1
DNM2	ITSN1	0	1
EEF1A1	ITSN1	0	1
EPS15	ITSN1	0	1
BCCIP	ITSN2	0	1
CHD3	IVNS1ABP	0	1
ATN1	JAG2	0	1
ATXN7	JAG2	0	1
CACNA1A	JAG2	0	1
GFI1B	JAG2	0	1
ERBB2	JAK1	0	1
GRB2	JAK1	0	1
IFNAR2	JAK1	0	1
IL10RA	JAK1	0	1
IL21R	JAK1	0	1
IL2RB	JAK1	0	1
IL6ST	JAK1	0	1
IL7R	JAK1	0	1
INSR	JAK1	0	1
IRS1	JAK1	0	1
IRS2	JAK1	0	1
ABL1	JAK2	0	1
BCR	JAK2	0	1
CSF2RB	JAK2	0	1
EGFR	JAK2	0	1
EPOR	JAK2	0	1
ERBB3	JAK2	0	1
GHR	JAK2	0	1
GRB2	JAK2	0	1
GTF2I	JAK2	0	1
IFNGR1	JAK2	0	1
IGF1R	JAK2	0	1
IL12RB2	JAK2	0	1
IRS1	JAK2	0	1
ALK	JAK3	0	1
CD40	JAK3	0	1
ERBB3	JAK3	0	1
IL2RB	JAK3	0	1
IL2RG	JAK3	0	1
IL4R	JAK3	0	1
IL7R	JAK3	0	1
IRS1	JAK3	0	1
JAK1	JAK3	0	1
JAK2	JAK3	0	1
F2RL2	JAM2	0	1
F2RL2	JAM3	0	1
ATF2	JDP2	0	1
GTF2H1	JDP2	0	1
GADD45A	JMJD1C	0	1
ABL1	JUN	0	1
APLP2	JUN	0	1
AR	JUN	0	1
ARRB1	JUN	0	1
ATF2	JUN	0	1
ATF3	JUN	0	1
ATF4	JUN	0	1
ATF7	JUN	0	1
BACH2	JUN	0	1
BATF	JUN	0	1
BATF3	JUN	0	1
CEBPE	JUN	0	1
CREB1	JUN	0	1
CREB5	JUN	0	1
CREBBP	JUN	0	1
CSNK2A1	JUN	0	1
DACH1	JUN	0	1
DBP	JUN	0	1
EDF1	JUN	0	1
EP300	JUN	0	1
ESR1	JUN	0	1
ETS1	JUN	0	1
FOS	JUN	0	1
FOSB	JUN	0	1
FOSL1	JUN	0	1
FOSL2	JUN	0	1
HIF1A	JUN	0	1
HLF	JUN	0	1
HMGA1	JUN	0	1
HSP90AA1	JUN	0	1
IRF3	JUN	0	1
ATF2	JUNB	0	1
ATF3	JUNB	0	1
ATF7	JUNB	0	1
BATF	JUNB	0	1
BATF3	JUNB	0	1
CREB5	JUNB	0	1
EP300	JUNB	0	1
FOS	JUNB	0	1
FOSB	JUNB	0	1
FOSL1	JUNB	0	1
FOSL2	JUNB	0	1
ATF2	JUND	0	1
ATF3	JUND	0	1
ATF7	JUND	0	1
BATF	JUND	0	1
BATF3	JUND	0	1
CREB5	JUND	0	1
EP300	JUND	0	1
FOS	JUND	0	1
FOSB	JUND	0	1
FOSL1	JUND	0	1
FOSL2	JUND	0	1
HLF	JUND	0	1
JUN	JUND	0	1
APC	JUP	0	1
ARHGDIA	JUP	0	1
BIRC2	JUP	0	1
CDH1	JUP	0	1
CDH2	JUP	0	1
CDH5	JUP	0	1
CTNNA1	JUP	0	1
CTNNB1	JUP	0	1
CTNNBIP1	JUP	0	1
DSC1	JUP	0	1
DSG1	JUP	0	1
DSG2	JUP	0	1
DSP	JUP	0	1
ERBB2	JUP	0	1
ATXN7	KALRN	0	1
CACNA1A	KALRN	0	1
CDC5L	KALRN	0	1
COIL	KALRN	0	1
DISC1	KALRN	0	1
DTNBP1	KALRN	0	1
GFI1B	KALRN	0	1
ESR2	KANK2	0	1
GOLGA2	KANK2	0	1
CALCOCO2	KANSL1	0	1
CCDC85B	KANSL1	0	1
CDC5L	KANSL1	0	1
CEP70	KANSL1	0	1
DISC1	KANSL1	0	1
EXOC1	KANSL1	0	1
GOLGA2	KANSL1	0	1
HOOK2	KANSL1	0	1
AIMP2	KARS	0	1
EEF1G	KARS	0	1
FRS3	KARS	0	1
GAPDH	KARS	0	1
ATXN7	KAT2A	0	1
CTNNB1	KAT2A	0	1
DDB1	KAT2A	0	1
ACTN1	KAT2B	0	1
ACTN2	KAT2B	0	1
BRCA2	KAT2B	0	1
CEP250	KAT2B	0	1
CREBBP	KAT2B	0	1
CTBP1	KAT2B	0	1
EP300	KAT2B	0	1
GOLGA6B	KAT2B	0	1
HIST1H3A	KAT2B	0	1
HIST1H4A	KAT2B	0	1
IRF1	KAT2B	0	1
IRF2	KAT2B	0	1
ACTB	KAT5	0	1
ACTL6A	KAT5	0	1
AR	KAT5	0	1
ARIH2	KAT5	0	1
BARD1	KAT5	0	1
BCL3	KAT5	0	1
BMI1	KAT5	0	1
BRD8	KAT5	0	1
C1ORF174	KAT5	0	1
C20ORF20	KAT5	0	1
CBX8	KAT5	0	1
CCDC106	KAT5	0	1
CCT7	KAT5	0	1
CDC42	KAT5	0	1
CDK5RAP2	KAT5	0	1
CRELD1	KAT5	0	1
CSTF2	KAT5	0	1
DLEU1	KAT5	0	1
DMAP1	KAT5	0	1
DUSP23	KAT5	0	1
EFNA1	KAT5	0	1
EP400	KAT5	0	1
EPC1	KAT5	0	1
EPC2	KAT5	0	1
ESR1	KAT5	0	1
FAM101B	KAT5	0	1
FAM135B	KAT5	0	1
FAM173A	KAT5	0	1
GADD45G	KAT5	0	1
GAPDH	KAT5	0	1
GEMIN7	KAT5	0	1
GET4	KAT5	0	1
GSTO1	KAT5	0	1
H2AFX	KAT5	0	1
HAP1	KAT5	0	1
HIST1H4A	KAT5	0	1
HNRNPH3	KAT5	0	1
HTT	KAT5	0	1
IK	KAT5	0	1
ING3	KAT5	0	1
ATN1	KAT6A	0	1
ATXN1	KAT6A	0	1
BRPF1	KAT6A	0	1
CREBBP	KAT6A	0	1
ING5	KAT6A	0	1
ATN1	KAT6B	0	1
ATN1	KAT7	0	1
BARD1	KAT7	0	1
C15ORF29	KAT7	0	1
C9ORF82	KAT7	0	1
CALCOCO2	KAT7	0	1
CBX8	KAT7	0	1
CDT1	KAT7	0	1
CEP70	KAT7	0	1
CSNK1E	KAT7	0	1
DDX11	KAT7	0	1
DVL3	KAT7	0	1
DYNC1I1	KAT7	0	1
HIST1H4A	KAT7	0	1
HOOK2	KAT7	0	1
HTT	KAT7	0	1
ING4	KAT7	0	1
ING5	KAT7	0	1
HCFC1	KAT8	0	1
KANSL1	KAT8	0	1
COX17	KATNAL1	0	1
COIL	KAZN	0	1
BARD1	KBTBD7	0	1
BLMH	KBTBD7	0	1
C8ORF33	KBTBD7	0	1
DUSP23	KBTBD7	0	1
GABARAPL2	KBTBD7	0	1
HAP1	KBTBD7	0	1
DLG4	KCNA1	0	1
DLG4	KCNA2	0	1
ETV1	KCNA2	0	1
DLG1	KCNA3	0	1
DLG4	KCNA3	0	1
DLG1	KCNA4	0	1
DLG4	KCNA4	0	1
KCNA2	KCNA4	0	1
ACTN2	KCNA5	0	1
DLG1	KCNA5	0	1
DLG4	KCNA5	0	1
KCNA2	KCNAB1	0	1
ATXN1	KCNAB2	0	1
KCNA2	KCNAB2	0	1
GRB2	KCNB2	0	1
C11ORF68	KCNE3	0	1
EEF1A1	KCNE3	0	1
GAPDH	KCNE3	0	1
GOLM1	KCNE3	0	1
CDC73	KCNH2	0	1
GRB2	KCNH7	0	1
CD177	KCNIP3	0	1
CREM	KCNIP3	0	1
ABCC8	KCNJ11	0	1
APBA1	KCNJ12	0	1
CASK	KCNJ12	0	1
DLG1	KCNJ12	0	1
DLG4	KCNJ12	0	1
GNB1	KCNJ3	0	1
CASK	KCNJ4	0	1
DLG1	KCNJ4	0	1
DLG4	KCNJ4	0	1
KCNJ3	KCNJ5	0	1
KCNJ3	KCNJ6	0	1
ABCC9	KCNJ8	0	1
KCNJ11	KCNJ8	0	1
KCNJ6	KCNJ9	0	1
CREB3	KCNK1	0	1
EWSR1	KCNMB1	0	1
GRB2	KCNN1	0	1
GRB2	KCNQ1	0	1
KCNE1	KCNQ1	0	1
ARIH2	KCNQ2	0	1
CALM1	KCNQ3	0	1
KCNQ2	KCNQ3	0	1
AP5B1	KCNRG	0	1
CCNK	KCNRG	0	1
DGCR6L	KCNRG	0	1
FXR2	KCNRG	0	1
CUL3	KCTD11	0	1
ARMC7	KCTD13	0	1
KAT7	KCTD13	0	1
ENSA	KCTD15	0	1
KCTD11	KCTD15	0	1
AQP1	KCTD17	0	1
FXR2	KCTD4	0	1
ARFGAP1	KDELR1	0	1
ASCC2	KDM1A	0	1
ATP5J2	KDM1A	0	1
CCDC90B	KDM1A	0	1
CDC5L	KDM1A	0	1
CTBP1	KDM1A	0	1
EXOC1	KDM1A	0	1
GDF9	KDM1A	0	1
HDAC1	KDM1A	0	1
HDAC2	KDM1A	0	1
HIST1H3A	KDM1A	0	1
HIST3H3	KDM1A	0	1
HMG20A	KDM1A	0	1
HMG20B	KDM1A	0	1
IMMT	KDM1A	0	1
BAP1	KDM1B	0	1
FOS	KDM2A	0	1
CEBPE	KDM2B	0	1
HIST1H3A	KDM4A	0	1
FOXG1	KDM5B	0	1
ASH2L	KDM6A	0	1
CSNK2B	KDM6B	0	1
AIMP2	KDR	0	1
CDH5	KDR	0	1
FBXW11	KDR	0	1
FLT1	KDR	0	1
FLT4	KDR	0	1
GRB2	KDR	0	1
AK4	KEAP1	0	1
CUL3	KEAP1	0	1
DPP3	KEAP1	0	1
ETF1	KEAP1	0	1
FAM46A	KEAP1	0	1
GABARAP	KEAP1	0	1
EWSR1	KEL	0	1
CREBBP	KHDRBS1	0	1
CRK	KHDRBS1	0	1
EMG1	KHDRBS1	0	1
FYN	KHDRBS1	0	1
GRAP2	KHDRBS1	0	1
GRB2	KHDRBS1	0	1
HCK	KHDRBS1	0	1
ITK	KHDRBS1	0	1
EWSR1	KHDRBS2	0	1
HNRNPK	KHDRBS2	0	1
BAHD1	KHDRBS3	0	1
CACNA1A	KHDRBS3	0	1
CCDC33	KHDRBS3	0	1
HNRNPK	KHDRBS3	0	1
KHDRBS2	KHDRBS3	0	1
EXOSC2	KHSRP	0	1
GABARAPL2	KHSRP	0	1
GADD45A	KHSRP	0	1
GRB2	KHSRP	0	1
GSK3B	KHSRP	0	1
HNRNPA1	KHSRP	0	1
HNRNPH1	KHSRP	0	1
HPS6	KIAA0020	0	1
C2ORF18	KIAA0087	0	1
CDC5L	KIAA0182	0	1
CEP63	KIAA0182	0	1
EXOSC6	KIAA0182	0	1
HDAC2	KIAA0182	0	1
KDM1A	KIAA0182	0	1
BECN1	KIAA0226	0	1
C2ORF18	KIAA0232	0	1
CACHD1	KIAA0240	0	1
CDC5L	KIAA0240	0	1
DTNBP1	KIAA0240	0	1
FEM1B	KIAA0319	0	1
AGTRAP	KIAA0368	0	1
ABI3	KIAA0408	0	1
AP2B1	KIAA0408	0	1
BEGAIN	KIAA0408	0	1
CARD9	KIAA0408	0	1
CCDC85B	KIAA0408	0	1
CEP72	KIAA0408	0	1
DCTN1	KIAA0408	0	1
DTNBP1	KIAA0408	0	1
GFAP	KIAA0408	0	1
HOOK2	KIAA0408	0	1
CELSR3	KIAA0664	0	1
ATN1	KIAA0913	0	1
ATXN1	KIAA0913	0	1
ATXN1L	KIAA0913	0	1
AIMP2	KIAA0947	0	1
BTRC	KIAA0947	0	1
CEP76	KIAA1143	0	1
CACNA1A	KIAA1191	0	1
GSK3B	KIAA1191	0	1
EXOSC5	KIAA1217	0	1
FHL2	KIAA1217	0	1
FXR2	KIAA1217	0	1
GCC1	KIAA1217	0	1
ATXN2	KIAA1279	0	1
CEP76	KIAA1279	0	1
DOK2	KIAA1279	0	1
DPEP1	KIAA1279	0	1
HBP1	KIAA1279	0	1
APC	KIAA1328	0	1
AIMP2	KIAA1377	0	1
AKTIP	KIAA1377	0	1
APLP1	KIAA1377	0	1
ARIH2	KIAA1377	0	1
ATP6V1F	KIAA1377	0	1
ATRX	KIAA1377	0	1
BARD1	KIAA1377	0	1
BMI1	KIAA1377	0	1
BRD1	KIAA1377	0	1
BRD7	KIAA1377	0	1
C11ORF58	KIAA1377	0	1
C5ORF54	KIAA1377	0	1
CCDC99	KIAA1377	0	1
CDKN2B	KIAA1377	0	1
CENPH	KIAA1377	0	1
CRCT1	KIAA1377	0	1
CSTF2	KIAA1377	0	1
DLEU1	KIAA1377	0	1
DNM1	KIAA1377	0	1
DUSP12	KIAA1377	0	1
DUSP23	KIAA1377	0	1
EIF2S2	KIAA1377	0	1
EIF6	KIAA1377	0	1
EPN1	KIAA1377	0	1
FAM118B	KIAA1377	0	1
FAM134A	KIAA1377	0	1
FEZ1	KIAA1377	0	1
FGF1	KIAA1377	0	1
FGFR3	KIAA1377	0	1
FXR1	KIAA1377	0	1
GADD45G	KIAA1377	0	1
GCOM1	KIAA1377	0	1
GEMIN7	KIAA1377	0	1
GET4	KIAA1377	0	1
GIT1	KIAA1377	0	1
GOLGB1	KIAA1377	0	1
GPRASP2	KIAA1377	0	1
GSTO1	KIAA1377	0	1
HAP1	KIAA1377	0	1
HBXIP	KIAA1377	0	1
HMOX2	KIAA1377	0	1
HTT	KIAA1377	0	1
IMMT	KIAA1377	0	1
ING5	KIAA1377	0	1
ITGB3BP	KIAA1377	0	1
KAT5	KIAA1377	0	1
KAT7	KIAA1377	0	1
KBTBD7	KIAA1377	0	1
CADPS	KIAA1549	0	1
CDC73	KIAA1549	0	1
DST	KIAA1549	0	1
ITSN2	KIAA1549	0	1
CALM1	KIAA1683	0	1
CALM2	KIAA1683	0	1
CALML3	KIAA1683	0	1
EXOC1	KIAA1731	0	1
FBXW7	KIAA1875	0	1
ATXN1	KIAA2026	0	1
CDC42	KIAA2026	0	1
CREB1	KIAA2026	0	1
CDC73	KIDINS220	0	1
CDK1	KIF11	0	1
ATF7IP	KIF13A	0	1
